Valor nulo: -9999.9	
Fecha (GMT)	Temperatura del Agua(ºC)
2023 07 29 02	21.407
2023 07 29 03	21.375
2023 07 29 04	21.337
2023 07 29 05	21.301
2023 07 29 06	21.275
2023 07 29 07	21.265
2023 07 29 08	21.249
2023 07 29 09	21.235
2023 07 29 10	21.24
2023 07 29 11	21.275
2023 07 29 12	21.324
2023 07 29 13	21.373
2023 07 29 14	21.412
2023 07 29 15	21.444
2023 07 29 16	21.469
2023 07 29 17	21.476
2023 07 29 18	21.465
2023 07 29 19	21.438
2023 07 29 20	21.404
2023 07 29 21	21.38
2023 07 29 22	21.363
2023 07 29 23	21.346
2023 07 30 00	21.326
2023 07 30 01	21.31
2023 07 30 02	21.293
2023 07 30 03	21.276
2023 07 30 04	21.256
2023 07 30 05	21.234
2023 07 30 06	21.208
2023 07 30 07	21.182
2023 07 30 08	21.169
2023 07 30 09	21.189
2023 07 30 10	21.238
2023 07 30 11	21.308
2023 07 30 12	21.396
2023 07 30 13	21.497
2023 07 30 14	21.6
2023 07 30 15	21.685
2023 07 30 16	21.73
2023 07 30 17	21.731
2023 07 30 18	21.686
2023 07 30 19	21.61
2023 07 30 20	21.52
2023 07 30 21	21.444
2023 07 30 22	21.391
2023 07 30 23	21.348
2023 07 31 00	21.304
2023 07 31 01	21.275
2023 07 31 02	21.242
2023 07 31 03	21.212
2023 07 31 04	21.188
2023 07 31 05	21.162
2023 07 31 06	21.138
2023 07 31 07	21.125
2023 07 31 08	21.131
2023 07 31 09	21.173
2023 07 31 10	21.257
2023 07 31 11	21.366
2023 07 31 12	21.487
2023 07 31 13	21.608
2023 07 31 14	21.721
2023 07 31 15	21.812
2023 07 31 16	21.865
2023 07 31 17	21.875
2023 07 31 18	21.849
2023 07 31 19	21.801
2023 07 31 20	21.739
2023 07 31 21	21.678
2023 07 31 22	21.626
2023 07 31 23	21.585
2023 08 01 00	21.55
2023 08 01 01	21.527
2023 08 01 02	21.511
2023 08 01 03	21.502
2023 08 01 04	21.498
2023 08 01 05	21.493
2023 08 01 06	21.483
2023 08 01 07	21.48
2023 08 01 08	21.489
2023 08 01 09	21.514
2023 08 01 10	21.55
2023 08 01 11	21.592
2023 08 01 12	21.647
2023 08 01 13	21.713
2023 08 01 14	21.791
2023 08 01 15	21.871
2023 08 01 16	21.946
2023 08 01 17	22.008
2023 08 01 18	22.033
2023 08 01 19	22.01
2023 08 01 20	21.952
2023 08 01 21	21.892
2023 08 01 22	21.846
2023 08 01 23	21.81
2023 08 02 00	21.782
2023 08 02 01	21.762
2023 08 02 02	21.745
2023 08 02 03	21.729
2023 08 02 04	21.712
2023 08 02 05	21.695
2023 08 02 06	21.68
2023 08 02 07	21.671
2023 08 02 08	21.667
2023 08 02 09	21.668
2023 08 02 10	21.666
2023 08 02 11	21.67
2023 08 02 12	21.679
2023 08 02 13	21.693
2023 08 02 14	21.709
2023 08 02 15	21.722
2023 08 02 16	21.735
2023 08 02 17	21.746
2023 08 02 18	21.75
2023 08 02 19	21.747
2023 08 02 20	21.734
2023 08 02 21	21.715
2023 08 02 22	21.693
2023 08 02 23	21.666
2023 08 03 00	21.64
2023 08 03 01	21.613
2023 08 03 02	21.591
2023 08 03 03	21.573
2023 08 03 04	21.555
2023 08 03 05	21.537
2023 08 03 06	21.525
2023 08 03 07	21.519
2023 08 03 08	21.522
2023 08 03 09	21.528
2023 08 03 10	21.535
2023 08 03 11	21.546
2023 08 03 12	21.561
2023 08 03 13	21.575
2023 08 03 14	21.587
2023 08 03 15	21.596
2023 08 03 16	21.598
2023 08 03 17	21.6
2023 08 03 18	21.596
2023 08 03 19	21.584
2023 08 03 20	21.568
2023 08 03 21	21.555
2023 08 03 22	21.538
2023 08 03 23	21.521
2023 08 04 00	21.506
2023 08 04 01	21.492
2023 08 04 02	21.48
2023 08 04 03	21.471
2023 08 04 04	21.468
2023 08 04 05	21.466
2023 08 04 06	21.458
2023 08 04 07	21.454
2023 08 04 08	21.453
2023 08 04 09	21.464
2023 08 04 10	21.491
2023 08 04 11	21.546
2023 08 04 12	21.625
2023 08 04 13	21.703
2023 08 04 14	21.778
2023 08 04 15	21.84
2023 08 04 16	21.868
2023 08 04 17	21.853
2023 08 04 18	21.812
2023 08 04 19	21.757
2023 08 04 20	21.702
2023 08 04 21	21.652
2023 08 04 22	21.61
2023 08 04 23	21.578
2023 08 05 00	21.543
2023 08 05 01	21.517
2023 08 05 02	21.494
2023 08 05 03	21.472
2023 08 05 04	21.452
2023 08 05 05	21.432
2023 08 05 06	21.416
2023 08 05 07	21.406
2023 08 05 08	21.407
2023 08 05 09	21.43
2023 08 05 10	21.474
2023 08 05 11	21.534
2023 08 05 12	21.6
2023 08 05 13	21.667
2023 08 05 14	21.71
2023 08 05 15	21.716
2023 08 05 16	21.719
2023 08 05 17	21.717
2023 08 05 18	21.698
2023 08 05 19	21.674
2023 08 05 20	21.654
2023 08 05 21	21.639
2023 08 05 22	21.624
2023 08 05 23	21.606
2023 08 06 00	21.59
2023 08 06 01	21.575
2023 08 06 02	21.561
2023 08 06 03	21.545
2023 08 06 04	21.529
2023 08 06 05	21.512
2023 08 06 06	21.495
2023 08 06 07	21.479
2023 08 06 08	21.469
2023 08 06 09	21.475
2023 08 06 10	21.501
2023 08 06 11	21.535
2023 08 06 12	21.573
2023 08 06 13	21.619
2023 08 06 14	21.651
2023 08 06 15	21.659
2023 08 06 16	21.657
2023 08 06 17	21.644
2023 08 06 18	21.617
2023 08 06 19	21.58
2023 08 06 20	21.54
2023 08 06 21	21.501
2023 08 06 22	21.461
2023 08 06 23	21.419
2023 08 07 00	21.375
2023 08 07 01	21.333
2023 08 07 02	21.293
2023 08 07 03	21.256
2023 08 07 04	21.223
2023 08 07 05	21.197
2023 08 07 06	21.177
2023 08 07 07	21.162
2023 08 07 08	21.165
2023 08 07 09	21.183
2023 08 07 10	21.206
2023 08 07 11	21.234
2023 08 07 12	21.26
2023 08 07 13	21.284
2023 08 07 14	21.303
2023 08 07 15	21.319
2023 08 07 16	21.334
2023 08 07 17	21.342
2023 08 07 18	21.337
2023 08 07 19	21.312
2023 08 07 20	21.267
2023 08 07 21	21.214
2023 08 07 22	21.149
2023 08 07 23	21.071
2023 08 08 00	20.99
2023 08 08 01	20.918
2023 08 08 02	20.862
2023 08 08 03	20.823
2023 08 08 04	20.797
2023 08 08 05	20.779
2023 08 08 06	20.765
2023 08 08 07	20.765
2023 08 08 08	20.781
2023 08 08 09	20.81
2023 08 08 10	20.844
2023 08 08 11	20.884
2023 08 08 12	20.927
2023 08 08 13	20.964
2023 08 08 14	20.983
2023 08 08 15	20.991
2023 08 08 16	20.989
2023 08 08 17	20.977
2023 08 08 18	20.959
2023 08 08 19	20.935
2023 08 08 20	20.9
2023 08 08 21	20.861
2023 08 08 22	20.815
2023 08 08 23	20.765
2023 08 09 00	20.776
2023 08 09 01	20.767
2023 08 09 02	20.75
2023 08 09 03	20.722
2023 08 09 04	20.69
2023 08 09 05	20.662
2023 08 09 06	20.646
2023 08 09 07	20.648
2023 08 09 08	20.678
2023 08 09 09	20.762
2023 08 09 10	20.885
2023 08 09 11	21.028
2023 08 09 12	21.167
2023 08 09 13	21.211
2023 08 09 14	21.16
2023 08 09 15	21.136
2023 08 09 16	21.148
2023 08 09 17	21.155
2023 08 09 18	21.15
2023 08 09 19	21.13
2023 08 09 20	21.094
2023 08 09 21	21.064
2023 08 09 22	21.044
2023 08 09 23	21.024
2023 08 10 00	20.989
2023 08 10 01	20.949
2023 08 10 02	20.896
2023 08 10 03	20.833
2023 08 10 04	20.765
2023 08 10 05	20.699
2023 08 10 06	20.645
2023 08 10 07	20.612
2023 08 10 08	20.622
2023 08 10 09	20.684
2023 08 10 10	20.791
2023 08 10 11	20.931
2023 08 10 12	21.074
2023 08 10 13	21.209
2023 08 10 14	21.332
2023 08 10 15	21.409
2023 08 10 16	21.431
2023 08 10 17	21.396
2023 08 10 18	21.315
2023 08 10 19	21.213
2023 08 10 20	21.102
2023 08 10 21	21.002
2023 08 10 22	20.922
2023 08 10 23	20.858
2023 08 11 00	20.805
2023 08 11 01	20.763
2023 08 11 02	20.733
2023 08 11 03	20.704
2023 08 11 04	20.674
2023 08 11 05	20.643
2023 08 11 06	20.615
2023 08 11 07	20.611
2023 08 11 08	20.655
2023 08 11 09	20.757
2023 08 11 10	20.904
2023 08 11 11	21.074
2023 08 11 12	21.244
2023 08 11 13	21.395
2023 08 11 14	21.511
2023 08 11 15	21.585
2023 08 11 16	21.612
2023 08 11 17	21.594
2023 08 11 18	21.528
2023 08 11 19	21.427
2023 08 11 20	21.338
2023 08 11 21	21.279
2023 08 11 22	21.252
2023 08 11 23	21.244
2023 08 12 00	21.241
2023 08 12 01	21.232
2023 08 12 02	21.21
2023 08 12 03	21.181
2023 08 12 04	21.144
2023 08 12 05	21.101
2023 08 12 06	21.056
2023 08 12 07	21.022
2023 08 12 08	21.008
2023 08 12 09	21.022
2023 08 12 10	21.045
2023 08 12 11	21.096
2023 08 12 12	21.18
2023 08 12 13	21.277
2023 08 12 14	21.343
2023 08 12 15	21.381
2023 08 12 16	21.418
2023 08 12 17	21.426
2023 08 12 18	21.394
2023 08 12 19	21.332
2023 08 12 20	21.254
2023 08 12 21	21.182
2023 08 12 22	21.123
2023 08 12 23	21.076
2023 08 13 00	21.036
2023 08 13 01	21.005
2023 08 13 02	20.976
2023 08 13 03	20.944
2023 08 13 04	20.917
2023 08 13 05	20.893
2023 08 13 06	20.866
2023 08 13 07	20.844
2023 08 13 08	20.841
2023 08 13 09	20.861
2023 08 13 10	20.907
2023 08 13 11	20.962
2023 08 13 12	21.007
2023 08 13 13	21.07
2023 08 13 14	21.141
2023 08 13 15	21.186
2023 08 13 16	21.203
2023 08 13 17	21.189
2023 08 13 18	21.142
2023 08 13 19	21.081
2023 08 13 20	21.015
2023 08 13 21	20.954
2023 08 13 22	20.912
2023 08 13 23	20.881
2023 08 14 00	20.853
2023 08 14 01	20.824
2023 08 14 02	20.794
2023 08 14 03	20.768
2023 08 14 04	20.742
2023 08 14 05	20.716
2023 08 14 06	20.693
2023 08 14 07	20.674
2023 08 14 08	20.677
2023 08 14 09	20.72
2023 08 14 10	20.805
2023 08 14 11	20.91
2023 08 14 12	21.011
2023 08 14 13	21.131
2023 08 14 14	21.261
2023 08 14 15	21.378
2023 08 14 16	21.464
2023 08 14 17	21.494
2023 08 14 18	21.456
2023 08 14 19	21.385
2023 08 14 20	21.304
2023 08 14 21	21.232
2023 08 14 22	21.182
2023 08 14 23	21.145
2023 08 15 00	21.116
2023 08 15 01	21.095
2023 08 15 02	21.075
2023 08 15 03	21.059
2023 08 15 04	21.046
2023 08 15 05	21.033
2023 08 15 06	21.018
2023 08 15 07	21.007
2023 08 15 08	21.012
2023 08 15 09	21.05
2023 08 15 10	21.115
2023 08 15 11	21.181
2023 08 15 12	21.242
2023 08 15 13	21.276
2023 08 15 14	21.289
2023 08 15 15	21.287
2023 08 15 16	21.27
2023 08 15 17	21.246
2023 08 15 18	21.203
2023 08 15 19	21.14
2023 08 15 20	21.067
2023 08 15 21	20.991
2023 08 15 22	20.911
2023 08 15 23	20.832
2023 08 16 00	20.475
2023 08 16 01	20.456
2023 08 16 02	20.451
2023 08 16 03	20.465
2023 08 16 04	20.489
2023 08 16 05	20.5
2023 08 16 06	20.492
2023 08 16 07	20.473
2023 08 16 08	20.438
2023 08 16 09	20.366
2023 08 16 10	20.271
2023 08 16 11	20.196
2023 08 16 12	20.179
2023 08 16 13	20.214
2023 08 16 14	20.296
2023 08 16 15	20.394
2023 08 16 16	20.467
2023 08 16 17	20.507
2023 08 16 18	20.515
2023 08 16 19	20.48
2023 08 16 20	20.398
2023 08 16 21	20.289
2023 08 16 22	20.176
2023 08 16 23	20.079
2023 08 17 00	20.014
2023 08 17 01	19.992
2023 08 17 02	20.004
2023 08 17 03	20.035
2023 08 17 04	20.058
2023 08 17 05	20.067
2023 08 17 06	20.059
2023 08 17 07	20.053
2023 08 17 08	20.073
2023 08 17 09	20.136
2023 08 17 10	20.24
2023 08 17 11	20.378
2023 08 17 12	20.53
2023 08 17 13	20.694
2023 08 17 14	20.857
2023 08 17 15	20.984
2023 08 17 16	21.051
2023 08 17 17	21.034
2023 08 17 18	20.946
2023 08 17 19	20.829
2023 08 17 20	20.711
2023 08 17 21	20.6
2023 08 17 22	20.498
2023 08 17 23	20.425
2023 08 18 00	20.377
2023 08 18 01	20.34
2023 08 18 02	20.309
2023 08 18 03	20.277
2023 08 18 04	20.247
2023 08 18 05	20.221
2023 08 18 06	20.189
2023 08 18 07	20.164
2023 08 18 08	20.16
2023 08 18 09	20.179
2023 08 18 10	20.258
2023 08 18 11	20.394
2023 08 18 12	20.548
2023 08 18 13	20.7
2023 08 18 14	20.826
2023 08 18 15	20.91
2023 08 18 16	20.963
2023 08 18 17	20.987
2023 08 18 18	20.956
2023 08 18 19	20.88
2023 08 18 20	20.789
2023 08 18 21	20.711
2023 08 18 22	20.644
2023 08 18 23	20.59
2023 08 19 00	20.545
2023 08 19 01	20.502
2023 08 19 02	20.458
2023 08 19 03	20.407
2023 08 19 04	20.355
2023 08 19 05	20.311
2023 08 19 06	20.273
2023 08 19 07	20.258
2023 08 19 08	20.263
2023 08 19 09	20.275
2023 08 19 10	20.308
2023 08 19 11	20.367
2023 08 19 12	20.456
2023 08 19 13	20.566
2023 08 19 14	20.631
2023 08 19 15	20.637
2023 08 19 16	20.628
2023 08 19 17	20.614
2023 08 19 18	20.587
2023 08 19 19	20.556
2023 08 19 20	20.521
2023 08 19 21	20.486
2023 08 19 22	20.454
2023 08 19 23	20.424
2023 08 20 00	20.394
2023 08 20 01	20.363
2023 08 20 02	20.335
2023 08 20 03	20.311
2023 08 20 04	20.29
2023 08 20 05	20.271
2023 08 20 06	20.256
2023 08 20 07	20.246
2023 08 20 08	20.246
2023 08 20 09	20.26
2023 08 20 10	20.284
2023 08 20 11	20.307
2023 08 20 12	20.333
2023 08 20 13	20.374
2023 08 20 14	20.425
2023 08 20 15	20.459
2023 08 20 16	20.47
2023 08 20 17	20.471
2023 08 20 18	20.462
2023 08 20 19	20.443
2023 08 20 20	20.412
2023 08 20 21	20.379
2023 08 20 22	20.353
2023 08 20 23	20.329
2023 08 21 00	20.301
2023 08 21 01	20.269
2023 08 21 02	20.24
2023 08 21 03	20.212
2023 08 21 04	20.186
2023 08 21 05	20.159
2023 08 21 06	20.134
2023 08 21 07	20.116
2023 08 21 08	20.114
2023 08 21 09	20.138
2023 08 21 10	20.179
2023 08 21 11	20.225
2023 08 21 12	20.262
2023 08 21 13	20.294
2023 08 21 14	20.329
2023 08 21 15	20.366
2023 08 21 16	20.399
2023 08 21 17	20.418
2023 08 21 18	20.412
2023 08 21 19	20.381
2023 08 21 20	20.332
2023 08 21 21	20.272
2023 08 21 22	20.217
2023 08 21 23	20.169
2023 08 22 00	20.126
2023 08 22 01	20.09
2023 08 22 02	20.064
2023 08 22 03	20.041
2023 08 22 04	20.018
2023 08 22 05	19.996
2023 08 22 06	19.973
2023 08 22 07	19.961
2023 08 22 08	19.971
2023 08 22 09	20.001
2023 08 22 10	20.039
2023 08 22 11	20.08
2023 08 22 12	20.113
2023 08 22 13	20.134
2023 08 22 14	20.14
2023 08 22 15	20.128
2023 08 22 16	20.086
2023 08 22 17	20.023
2023 08 22 18	19.956
2023 08 22 19	19.877
2023 08 22 20	19.805
2023 08 22 21	19.746
2023 08 22 22	19.699
2023 08 22 23	19.656
2023 08 23 00	19.102
2023 08 23 01	19.095
2023 08 23 02	19.08
2023 08 23 03	19.065
2023 08 23 04	19.043
2023 08 23 05	19.014
2023 08 23 06	18.989
2023 08 23 07	18.981
2023 08 23 08	19.012
2023 08 23 09	19.1
2023 08 23 10	19.237
2023 08 23 11	19.404
2023 08 23 12	19.582
2023 08 23 13	19.747
2023 08 23 14	19.885
2023 08 23 15	19.953
2023 08 23 16	19.969
2023 08 23 17	19.969
2023 08 23 18	19.933
2023 08 23 19	19.859
2023 08 23 20	19.775
2023 08 23 21	19.704
2023 08 23 22	19.652
2023 08 23 23	19.615
2023 08 24 00	19.587
2023 08 24 01	19.569
2023 08 24 02	19.553
2023 08 24 03	19.536
2023 08 24 04	19.521
2023 08 24 05	19.51
2023 08 24 06	19.498
2023 08 24 07	19.496
2023 08 24 08	19.531
2023 08 24 09	19.618
2023 08 24 10	19.755
2023 08 24 11	19.895
2023 08 24 12	20.027
2023 08 24 13	20.138
2023 08 24 14	20.221
2023 08 24 15	20.284
2023 08 24 16	20.339
2023 08 24 17	20.379
2023 08 24 18	20.392
2023 08 24 19	20.369
2023 08 24 20	20.331
2023 08 24 21	20.305
2023 08 24 22	20.288
2023 08 24 23	20.278
2023 08 25 00	20.272
2023 08 25 01	20.266
2023 08 25 02	20.254
2023 08 25 03	20.236
2023 08 25 04	20.219
2023 08 25 05	20.205
2023 08 25 06	20.196
2023 08 25 07	20.189
2023 08 25 08	20.185
2023 08 25 09	20.184
2023 08 25 10	20.19
2023 08 25 11	20.213
2023 08 25 12	20.235
2023 08 25 13	20.256
2023 08 25 14	20.281
2023 08 25 15	20.307
2023 08 25 16	20.326
2023 08 25 17	20.33
2023 08 25 18	20.319
2023 08 25 19	20.297
2023 08 25 20	20.271
2023 08 25 21	20.249
2023 08 25 22	20.232
2023 08 25 23	20.216
2023 08 26 00	20.201
2023 08 26 01	20.187
2023 08 26 02	20.168
2023 08 26 03	20.149
2023 08 26 04	20.13
2023 08 26 05	20.114
2023 08 26 06	20.099
2023 08 26 07	20.087
2023 08 26 08	20.087
2023 08 26 09	20.108
2023 08 26 10	20.147
2023 08 26 11	20.192
2023 08 26 12	20.238
2023 08 26 13	20.286
2023 08 26 14	20.323
2023 08 26 15	20.34
2023 08 26 16	20.342
2023 08 26 17	20.341
2023 08 26 18	20.334
2023 08 26 19	20.319
2023 08 26 20	20.297
2023 08 26 21	20.276
2023 08 26 22	20.261
2023 08 26 23	20.244
2023 08 27 00	20.228
2023 08 27 01	20.22
2023 08 27 02	20.208
2023 08 27 03	20.198
2023 08 27 04	20.187
2023 08 27 05	20.178
2023 08 27 06	20.169
2023 08 27 07	20.161
2023 08 27 08	20.159
2023 08 27 09	20.165
2023 08 27 10	20.178
2023 08 27 11	20.198
2023 08 27 12	20.22
2023 08 27 13	20.245
2023 08 27 14	20.267
2023 08 27 15	20.292
2023 08 27 16	20.316
2023 08 27 17	20.326
2023 08 27 18	20.324
2023 08 27 19	20.313
2023 08 27 20	20.302
2023 08 27 21	20.293
2023 08 27 22	20.287
2023 08 27 23	20.28
2023 08 28 00	20.271
2023 08 28 01	20.267
2023 08 28 02	20.266
2023 08 28 03	20.267
2023 08 28 04	20.271
2023 08 28 05	20.275
2023 08 28 06	20.276
2023 08 28 07	20.275
2023 08 28 08	20.28
2023 08 28 09	20.293
2023 08 28 10	20.309
2023 08 28 11	20.325
2023 08 28 12	20.351
2023 08 28 13	20.368
2023 08 28 14	20.387
2023 08 28 15	20.413
2023 08 28 16	20.435
2023 08 28 17	20.448
2023 08 28 18	20.454
2023 08 28 19	20.455
2023 08 28 20	20.452
2023 08 28 21	20.447
2023 08 28 22	20.439
2023 08 28 23	20.433
2023 08 29 00	20.427
2023 08 29 01	20.424
2023 08 29 02	20.425
2023 08 29 03	20.428
2023 08 29 04	20.429
2023 08 29 05	20.431
2023 08 29 06	20.431
2023 08 29 07	20.432
2023 08 29 08	20.438
2023 08 29 09	20.443
2023 08 29 10	20.448
2023 08 29 11	20.464
2023 08 29 12	20.497
2023 08 29 13	20.548
2023 08 29 14	20.6
2023 08 29 15	20.633
2023 08 29 16	20.648
2023 08 29 17	20.654
2023 08 29 18	20.649
2023 08 29 19	20.632
2023 08 29 20	20.615
2023 08 29 21	20.602
2023 08 29 22	20.587
2023 08 29 23	20.57
2023 08 30 00	20.558
2023 08 30 01	20.547
2023 08 30 02	20.541
2023 08 30 03	20.539
2023 08 30 04	20.538
2023 08 30 05	20.539
2023 08 30 06	20.539
2023 08 30 07	20.54
2023 08 30 08	20.549
2023 08 30 09	20.563
2023 08 30 10	20.581
2023 08 30 11	20.603
2023 08 30 12	20.644
2023 08 30 13	20.689
2023 08 30 14	20.727
2023 08 30 15	20.768
2023 08 30 16	20.803
2023 08 30 17	20.82
2023 08 30 18	20.812
2023 08 30 19	20.786
2023 08 30 20	20.759
2023 08 30 21	20.737
2023 08 30 22	20.715
2023 08 30 23	20.694
2023 08 31 00	20.671
2023 08 31 01	20.657
2023 08 31 02	20.646
2023 08 31 03	20.638
2023 08 31 04	20.635
2023 08 31 05	20.633
2023 08 31 06	20.633
2023 08 31 07	20.637
2023 08 31 08	20.651
2023 08 31 09	20.695
2023 08 31 10	20.775
2023 08 31 11	20.869
2023 08 31 12	20.97
2023 08 31 13	21.073
2023 08 31 14	21.163
2023 08 31 15	21.237
2023 08 31 16	21.284
2023 08 31 17	21.295
2023 08 31 18	21.259
2023 08 31 19	21.189
2023 08 31 20	21.106
2023 08 31 21	21.038
2023 08 31 22	20.983
2023 08 31 23	20.941
2023 09 01 00	20.907
2023 09 01 01	20.872
2023 09 01 02	20.841
2023 09 01 03	20.814
2023 09 01 04	20.791
2023 09 01 05	20.773
2023 09 01 06	20.76
2023 09 01 07	20.758
2023 09 01 08	20.767
2023 09 01 09	20.808
2023 09 01 10	20.887
2023 09 01 11	20.989
2023 09 01 12	21.095
2023 09 01 13	21.197
2023 09 01 14	21.258
2023 09 01 15	21.227
2023 09 01 16	21.213
2023 09 01 17	21.209
2023 09 01 18	21.178
2023 09 01 19	21.125
2023 09 01 20	21.072
2023 09 01 21	21.015
2023 09 01 22	20.972
2023 09 01 23	20.955
2023 09 02 00	20.921
2023 09 02 01	20.872
2023 09 02 02	20.869
2023 09 02 03	20.852
2023 09 02 04	20.824
2023 09 02 05	20.8
2023 09 02 06	20.776
2023 09 02 07	20.755
2023 09 02 08	20.75
2023 09 02 09	20.768
2023 09 02 10	20.801
2023 09 02 11	20.833
2023 09 02 12	20.876
2023 09 02 13	20.918
2023 09 02 14	20.947
2023 09 02 15	20.966
2023 09 02 16	20.978
2023 09 02 17	20.98
2023 09 02 18	20.964
2023 09 02 19	20.934
2023 09 02 20	20.903
2023 09 02 21	20.875
2023 09 02 22	20.847
2023 09 02 23	20.821
2023 09 03 00	20.792
2023 09 03 01	20.762
2023 09 03 02	20.74
2023 09 03 03	20.714
2023 09 03 04	20.677
2023 09 03 05	20.646
2023 09 03 06	20.624
2023 09 03 07	20.61
2023 09 03 08	20.617
2023 09 03 09	20.644
2023 09 03 10	20.675
2023 09 03 11	20.706
2023 09 03 12	20.737
2023 09 03 13	20.763
2023 09 03 14	20.776
2023 09 03 15	20.795
2023 09 03 16	20.783
2023 09 03 17	20.729
2023 09 03 18	20.669
2023 09 03 19	20.613
2023 09 03 20	20.548
2023 09 03 21	20.449
2023 09 03 22	20.326
2023 09 03 23	20.231
2023 09 04 00	20.185
2023 09 04 01	20.165
2023 09 04 02	20.16
2023 09 04 03	20.162
2023 09 04 04	20.172
2023 09 04 05	20.184
2023 09 04 06	20.194
2023 09 04 07	20.198
2023 09 04 08	20.198
2023 09 04 09	20.213
2023 09 04 10	20.267
2023 09 04 11	20.354
2023 09 04 12	20.454
2023 09 04 13	20.563
2023 09 04 14	20.688
2023 09 04 15	20.813
2023 09 04 16	20.901
2023 09 04 17	20.938
2023 09 04 18	20.922
2023 09 04 19	20.864
2023 09 04 20	20.787
2023 09 04 21	20.71
2023 09 04 22	20.642
2023 09 04 23	20.585
2023 09 05 00	20.537
2023 09 05 01	20.497
2023 09 05 02	20.465
2023 09 05 03	20.439
2023 09 05 04	20.415
2023 09 05 05	20.393
2023 09 05 06	20.367
2023 09 05 07	20.349
2023 09 05 08	20.357
2023 09 05 09	20.411
2023 09 05 10	20.512
2023 09 05 11	20.645
2023 09 05 12	20.785
2023 09 05 13	20.917
2023 09 05 14	21.033
2023 09 05 15	21.098
2023 09 05 16	21.127
2023 09 05 17	21.135
2023 09 05 18	21.105
2023 09 05 19	21.042
2023 09 05 20	20.968
2023 09 05 21	20.901
2023 09 05 22	20.84
2023 09 05 23	20.773
2023 09 06 00	20.535
2023 09 06 01	20.469
2023 09 06 02	20.413
2023 09 06 03	20.362
2023 09 06 04	20.315
2023 09 06 05	20.27
2023 09 06 06	20.23
2023 09 06 07	20.195
2023 09 06 08	20.184
2023 09 06 09	20.228
2023 09 06 10	20.322
2023 09 06 11	20.448
2023 09 06 12	20.59
2023 09 06 13	20.733
2023 09 06 14	20.846
2023 09 06 15	20.908
2023 09 06 16	20.941
2023 09 06 17	20.941
2023 09 06 18	20.892
2023 09 06 19	20.803
2023 09 06 20	20.703
2023 09 06 21	20.601
2023 09 06 22	20.508
2023 09 06 23	20.419
2023 09 07 00	20.34
2023 09 07 01	20.28
2023 09 07 02	20.231
2023 09 07 03	20.185
2023 09 07 04	20.135
2023 09 07 05	20.082
2023 09 07 06	20.035
2023 09 07 07	20.009
2023 09 07 08	20.014
2023 09 07 09	20.063
2023 09 07 10	20.145
2023 09 07 11	20.239
2023 09 07 12	20.365
2023 09 07 13	20.513
2023 09 07 14	20.638
2023 09 07 15	20.718
2023 09 07 16	20.738
2023 09 07 17	20.724
2023 09 07 18	20.688
2023 09 07 19	20.612
2023 09 07 20	20.523
2023 09 07 21	20.437
2023 09 07 22	20.358
2023 09 07 23	20.283
2023 09 08 00	20.208
2023 09 08 01	20.139
2023 09 08 02	20.081
2023 09 08 03	20.036
2023 09 08 04	19.997
2023 09 08 05	19.963
2023 09 08 06	19.927
2023 09 08 07	19.897
2023 09 08 08	19.9
2023 09 08 09	19.955
2023 09 08 10	20.055
2023 09 08 11	20.185
2023 09 08 12	20.323
