Valor nulo: -9999.9	
Fecha (GMT)	Temperatura del Agua(ºC)
2020 12 08 05	13.293
2020 12 08 06	13.286
2020 12 08 07	13.271
2020 12 08 08	13.248
2020 12 08 09	13.215
2020 12 08 10	13.177
2020 12 08 11	13.134
2020 12 08 12	13.092
2020 12 08 13	13.055
2020 12 08 14	13.029
2020 12 08 15	13.016
2020 12 08 16	13.018
2020 12 08 17	13.03
2020 12 08 18	13.048
2020 12 08 19	13.065
2020 12 08 20	13.074
2020 12 08 21	13.069
2020 12 08 22	13.048
2020 12 08 23	13.013
2020 12 09 00	12.986
2020 12 09 01	12.932
2020 12 09 02	12.88
2020 12 09 03	12.85
2020 12 09 04	12.836
2020 12 09 05	12.847
2020 12 09 06	12.874
2020 12 09 07	12.909
2020 12 09 08	12.942
2020 12 09 09	12.967
2020 12 09 10	12.972
2020 12 09 11	12.96
2020 12 09 12	12.931
2020 12 09 13	12.889
2020 12 09 14	12.847
2020 12 09 15	12.809
2020 12 09 16	12.776
2020 12 09 17	12.754
2020 12 09 18	12.748
2020 12 09 19	12.75
2020 12 09 20	12.754
2020 12 09 21	12.763
2020 12 09 22	12.78
2020 12 09 23	12.783
2020 12 10 00	12.81
2020 12 10 01	12.802
2020 12 10 02	12.807
2020 12 10 03	12.825
2020 12 10 04	12.858
2020 12 10 05	12.912
2020 12 10 06	12.977
2020 12 10 07	13.032
2020 12 10 08	13.072
2020 12 10 09	13.105
2020 12 10 10	13.125
2020 12 10 11	13.13
2020 12 10 12	13.12
2020 12 10 13	13.11
2020 12 10 14	13.097
2020 12 10 15	13.081
2020 12 10 16	13.065
2020 12 10 17	13.057
2020 12 10 18	13.068
2020 12 10 19	13.104
2020 12 10 20	13.147
2020 12 10 21	13.189
2020 12 10 22	13.221
2020 12 10 23	13.232
2020 12 11 00	13.234
2020 12 11 01	13.217
2020 12 11 02	13.191
2020 12 11 03	13.168
2020 12 11 04	13.157
2020 12 11 05	13.162
2020 12 11 06	13.186
2020 12 11 07	13.231
2020 12 11 08	13.289
2020 12 11 09	13.351
2020 12 11 10	13.41
2020 12 11 11	13.459
2020 12 11 12	13.482
2020 12 11 13	13.49
2020 12 11 14	13.487
2020 12 11 15	13.47
2020 12 11 16	13.454
2020 12 11 17	13.45
2020 12 11 18	13.456
2020 12 11 19	13.471
2020 12 11 20	13.493
2020 12 11 21	13.518
2020 12 11 22	13.538
2020 12 11 23	13.554
2020 12 12 00	13.564
2020 12 12 01	13.566
2020 12 12 02	13.554
2020 12 12 03	13.531
2020 12 12 04	13.503
2020 12 12 05	13.48
2020 12 12 06	13.467
2020 12 12 07	13.472
2020 12 12 08	13.496
2020 12 12 09	13.531
2020 12 12 10	13.569
2020 12 12 11	13.603
2020 12 12 12	13.628
2020 12 12 13	13.637
2020 12 12 14	13.629
2020 12 12 15	13.604
2020 12 12 16	13.559
2020 12 12 17	13.502
2020 12 12 18	13.452
2020 12 12 19	13.408
2020 12 12 20	13.383
2020 12 12 21	13.384
2020 12 12 22	13.394
2020 12 12 23	13.41
2020 12 13 00	13.427
2020 12 13 01	13.43
2020 12 13 02	13.398
2020 12 13 03	13.333
2020 12 13 04	13.244
2020 12 13 05	13.146
2020 12 13 06	13.066
2020 12 13 07	13.048
2020 12 13 08	13.06
2020 12 13 09	13.092
2020 12 13 10	13.138
2020 12 13 11	13.226
2020 12 13 12	13.333
2020 12 13 13	13.414
2020 12 13 14	13.481
2020 12 13 15	13.539
2020 12 13 16	13.549
2020 12 13 17	13.486
2020 12 13 18	13.396
2020 12 13 19	13.302
2020 12 13 20	13.221
2020 12 13 21	13.165
2020 12 13 22	13.136
2020 12 13 23	13.155
2020 12 14 00	13.07
2020 12 14 01	13.094
2020 12 14 02	13.093
2020 12 14 03	13.066
2020 12 14 04	13.029
2020 12 14 05	12.979
2020 12 14 06	12.946
2020 12 14 07	13.002
2020 12 14 08	13.131
2020 12 14 09	13.186
2020 12 14 10	13.243
2020 12 14 11	13.28
2020 12 14 12	13.311
2020 12 14 13	13.347
2020 12 14 14	13.38
2020 12 14 15	13.399
2020 12 14 16	13.394
2020 12 14 17	13.37
2020 12 14 18	13.339
2020 12 14 19	13.306
2020 12 14 20	13.272
2020 12 14 21	13.231
2020 12 14 22	13.192
2020 12 14 23	13.144
2020 12 15 00	13.318
2020 12 15 01	13.316
2020 12 15 02	13.322
2020 12 15 03	13.298
2020 12 15 04	13.241
2020 12 15 05	13.136
2020 12 15 06	12.988
2020 12 15 07	12.834
2020 12 15 08	12.707
2020 12 15 09	12.65
2020 12 15 10	12.697
2020 12 15 11	12.826
2020 12 15 12	12.995
2020 12 15 13	13.156
2020 12 15 14	13.286
2020 12 15 15	13.348
2020 12 15 16	13.318
2020 12 15 17	13.191
2020 12 15 18	13.027
2020 12 15 19	12.886
2020 12 15 20	12.795
2020 12 15 21	12.763
2020 12 15 22	12.792
2020 12 15 23	12.85
2020 12 16 00	12.914
2020 12 16 01	13.003
2020 12 16 02	13.107
2020 12 16 03	13.094
2020 12 16 04	13.054
2020 12 16 05	13.027
2020 12 16 06	13.023
2020 12 16 07	13.032
2020 12 16 08	13.049
2020 12 16 09	13.086
2020 12 16 10	13.147
2020 12 16 11	13.295
2020 12 16 12	13.467
2020 12 16 13	13.533
2020 12 16 14	13.574
2020 12 16 15	13.596
2020 12 16 16	13.598
2020 12 16 17	13.572
2020 12 16 18	13.517
2020 12 16 19	13.45
2020 12 16 20	13.391
2020 12 16 21	13.348
2020 12 16 22	13.32
2020 12 16 23	13.3
2020 12 17 00	13.157
2020 12 17 01	13.167
2020 12 17 02	13.196
2020 12 17 03	13.218
2020 12 17 04	13.207
2020 12 17 05	13.156
2020 12 17 06	13.086
2020 12 17 07	13.018
2020 12 17 08	12.953
2020 12 17 09	12.933
2020 12 17 10	12.954
2020 12 17 11	13.014
2020 12 17 12	13.137
2020 12 17 13	13.277
2020 12 17 14	13.392
2020 12 17 15	13.461
2020 12 17 16	13.475
2020 12 17 17	13.424
2020 12 17 18	13.321
2020 12 17 19	13.186
2020 12 17 20	13.049
2020 12 17 21	12.946
2020 12 17 22	12.909
2020 12 17 23	12.937
2020 12 18 00	13.016
2020 12 18 01	13.041
2020 12 18 02	13.057
2020 12 18 03	13.052
2020 12 18 04	13.025
2020 12 18 05	12.985
2020 12 18 06	12.943
2020 12 18 07	12.91
2020 12 18 08	12.883
2020 12 18 09	12.88
2020 12 18 10	12.915
2020 12 18 11	12.981
2020 12 18 12	13.067
2020 12 18 13	13.165
2020 12 18 14	13.255
2020 12 18 15	13.314
2020 12 18 16	13.33
2020 12 18 17	13.302
2020 12 18 18	13.26
2020 12 18 19	13.222
2020 12 18 20	13.185
2020 12 18 21	13.14
2020 12 18 22	13.104
2020 12 18 23	13.099
2020 12 19 00	13.105
2020 12 19 01	13.131
2020 12 19 02	13.164
2020 12 19 03	13.21
2020 12 19 04	13.262
2020 12 19 05	13.294
2020 12 19 06	13.303
2020 12 19 07	13.289
2020 12 19 08	13.251
2020 12 19 09	13.192
2020 12 19 10	13.145
2020 12 19 11	13.142
2020 12 19 12	13.19
2020 12 19 13	13.257
2020 12 19 14	13.329
2020 12 19 15	13.396
2020 12 19 16	13.438
2020 12 19 17	13.444
2020 12 19 18	13.419
2020 12 19 19	13.387
2020 12 19 20	13.345
2020 12 19 21	13.283
2020 12 19 22	13.201
2020 12 19 23	13.109
2020 12 20 00	13.27
2020 12 20 01	13.273
2020 12 20 02	13.273
2020 12 20 03	13.281
2020 12 20 04	13.294
2020 12 20 05	13.305
2020 12 20 06	13.306
2020 12 20 07	13.289
2020 12 20 08	13.253
2020 12 20 09	13.197
2020 12 20 10	13.146
2020 12 20 11	13.138
2020 12 20 12	13.181
2020 12 20 13	13.249
2020 12 20 14	13.32
2020 12 20 15	13.379
2020 12 20 16	13.409
2020 12 20 17	13.408
2020 12 20 18	13.397
2020 12 20 19	13.379
2020 12 20 20	13.355
2020 12 20 21	13.321
2020 12 20 22	13.283
2020 12 20 23	13.251
2020 12 21 00	13.233
2020 12 21 01	13.23
2020 12 21 02	13.236
2020 12 21 03	13.253
2020 12 21 04	13.276
2020 12 21 05	13.298
2020 12 21 06	13.327
2020 12 21 07	13.332
2020 12 21 08	13.329
2020 12 21 09	13.329
2020 12 21 10	13.349
2020 12 21 11	13.401
2020 12 21 12	13.475
2020 12 21 13	13.574
2020 12 21 14	13.68
2020 12 21 15	13.759
2020 12 21 16	13.795
2020 12 21 17	13.787
2020 12 21 18	13.752
2020 12 21 19	13.706
2020 12 21 20	13.659
2020 12 21 21	13.616
2020 12 21 22	13.582
2020 12 21 23	13.56
2020 12 22 00	13.547
2020 12 22 01	13.525
2020 12 22 02	13.501
2020 12 22 03	13.485
2020 12 22 04	13.482
2020 12 22 05	13.5
2020 12 22 06	13.527
2020 12 22 07	13.553
2020 12 22 08	13.574
2020 12 22 09	13.59
2020 12 22 10	13.607
2020 12 22 11	13.645
2020 12 22 12	13.7
2020 12 22 13	13.761
2020 12 22 14	13.83
2020 12 22 15	13.884
2020 12 22 16	13.9
2020 12 22 17	13.873
2020 12 22 18	13.826
2020 12 22 19	13.781
2020 12 22 20	13.739
2020 12 22 21	13.7
2020 12 22 22	13.662
2020 12 22 23	13.631
2020 12 23 00	13.242
2020 12 23 01	13.217
2020 12 23 02	13.211
2020 12 23 03	13.205
2020 12 23 04	13.206
2020 12 23 05	13.227
2020 12 23 06	13.257
2020 12 23 07	13.28
2020 12 23 08	13.313
2020 12 23 09	13.342
2020 12 23 10	13.388
2020 12 23 11	13.448
2020 12 23 12	13.503
2020 12 23 13	13.531
2020 12 23 14	13.551
2020 12 23 15	13.577
2020 12 23 16	13.611
2020 12 23 17	13.65
2020 12 23 18	13.681
2020 12 23 19	13.702
2020 12 23 20	13.71
2020 12 23 21	13.7
2020 12 23 22	13.687
2020 12 23 23	13.671
2020 12 24 00	13.65
2020 12 24 01	13.626
2020 12 24 02	13.599
2020 12 24 03	13.574
2020 12 24 04	13.554
2020 12 24 05	13.541
2020 12 24 06	13.536
2020 12 24 07	13.538
2020 12 24 08	13.54
2020 12 24 09	13.542
2020 12 24 10	13.545
2020 12 24 11	13.548
2020 12 24 12	13.548
2020 12 24 13	13.54
2020 12 24 14	13.522
2020 12 24 15	13.492
2020 12 24 16	13.452
2020 12 24 17	13.405
2020 12 24 18	13.357
2020 12 24 19	13.307
2020 12 24 20	13.266
2020 12 24 21	13.261
2020 12 24 22	13.305
2020 12 24 23	13.298
2020 12 25 00	13.276
2020 12 25 01	13.257
2020 12 25 02	13.233
2020 12 25 03	13.193
2020 12 25 04	13.158
2020 12 25 05	13.133
2020 12 25 06	13.12
2020 12 25 07	13.105
2020 12 25 08	13.081
2020 12 25 09	13.06
2020 12 25 10	13.044
2020 12 25 11	13.032
2020 12 25 12	13.021
2020 12 25 13	13.007
2020 12 25 14	12.983
2020 12 25 15	12.95
2020 12 25 16	12.915
2020 12 25 17	12.877
2020 12 25 18	12.843
2020 12 25 19	12.804
2020 12 25 20	12.771
2020 12 25 21	12.727
2020 12 25 22	12.661
2020 12 25 23	12.595
2020 12 26 00	12.536
2020 12 26 01	12.485
2020 12 26 02	12.437
2020 12 26 03	12.393
2020 12 26 04	12.36
2020 12 26 05	12.342
2020 12 26 06	12.339
2020 12 26 07	12.361
2020 12 26 08	12.395
2020 12 26 09	12.443
2020 12 26 10	12.511
2020 12 26 11	12.556
2020 12 26 12	12.585
2020 12 26 13	12.622
2020 12 26 14	12.661
2020 12 26 15	12.689
2020 12 26 16	12.699
2020 12 26 17	12.677
2020 12 26 18	12.627
2020 12 26 19	12.566
2020 12 26 20	12.508
2020 12 26 21	12.534
2020 12 26 22	12.517
2020 12 26 23	12.515
2020 12 27 00	12.486
2020 12 27 01	12.448
2020 12 27 02	12.41
2020 12 27 03	12.373
2020 12 27 04	12.336
2020 12 27 05	12.298
2020 12 27 06	12.254
2020 12 27 07	12.229
2020 12 27 08	12.246
2020 12 27 09	12.299
2020 12 27 10	12.37
2020 12 27 11	12.471
2020 12 27 12	12.584
2020 12 27 13	12.695
2020 12 27 14	12.798
2020 12 27 15	12.904
2020 12 27 16	13.007
2020 12 27 17	13.099
2020 12 27 18	13.181
2020 12 27 19	13.282
2020 12 27 20	13.251
2020 12 27 21	13.173
2020 12 27 22	13.107
2020 12 27 23	13.066
2020 12 28 00	13.054
2020 12 28 01	13.051
2020 12 28 02	13.037
2020 12 28 03	13.008
2020 12 28 04	12.966
2020 12 28 05	12.925
2020 12 28 06	12.894
2020 12 28 07	12.882
2020 12 28 08	12.894
2020 12 28 09	12.926
2020 12 28 10	12.969
2020 12 28 11	13.015
2020 12 28 12	13.051
2020 12 28 13	13.074
2020 12 28 14	13.08
2020 12 28 15	13.066
2020 12 28 16	13.038
2020 12 28 17	12.999
2020 12 28 18	12.96
2020 12 28 19	12.929
2020 12 28 20	12.916
2020 12 28 21	12.917
2020 12 28 22	12.927
2020 12 28 23	12.939
2020 12 29 00	12.943
2020 12 29 01	12.935
2020 12 29 02	12.915
2020 12 29 03	12.883
2020 12 29 04	12.841
2020 12 29 05	12.792
2020 12 29 06	12.74
2020 12 29 07	12.694
2020 12 29 08	12.663
2020 12 29 09	12.651
2020 12 29 10	12.656
2020 12 29 11	12.672
2020 12 29 12	12.687
2020 12 29 13	12.691
2020 12 29 14	12.683
2020 12 29 15	12.663
2020 12 29 16	12.628
2020 12 29 17	12.579
2020 12 29 18	12.523
2020 12 29 19	12.468
2020 12 29 20	12.426
2020 12 29 21	12.401
2020 12 29 22	12.393
2020 12 29 23	12.396
2020 12 30 00	12.492
2020 12 30 01	12.491
2020 12 30 02	12.483
2020 12 30 03	12.461
2020 12 30 04	12.43
2020 12 30 05	12.388
2020 12 30 06	12.338
2020 12 30 07	12.286
2020 12 30 08	12.244
2020 12 30 09	12.223
2020 12 30 10	12.228
2020 12 30 11	12.253
2020 12 30 12	12.291
2020 12 30 13	12.321
2020 12 30 14	12.337
2020 12 30 15	12.335
2020 12 30 16	12.314
2020 12 30 17	12.267
2020 12 30 18	12.2
2020 12 30 19	12.129
2020 12 30 20	12.069
2020 12 30 21	12.028
2020 12 30 22	12.015
2020 12 30 23	12.027
2020 12 31 00	12.06
2020 12 31 01	12.095
2020 12 31 02	12.119
2020 12 31 03	12.123
2020 12 31 04	12.099
2020 12 31 05	12.047
2020 12 31 06	11.971
2020 12 31 07	11.903
2020 12 31 08	11.865
2020 12 31 09	11.869
2020 12 31 10	11.921
2020 12 31 11	12.012
2020 12 31 12	12.114
2020 12 31 13	12.182
2020 12 31 14	12.211
2020 12 31 15	12.208
2020 12 31 16	12.178
2020 12 31 17	12.119
2020 12 31 18	12.043
2020 12 31 19	11.973
2020 12 31 20	11.928
2020 12 31 21	11.913
2020 12 31 22	11.918
2020 12 31 23	11.931
2021 01 01 00	11.959
2021 01 01 01	12.007
2021 01 01 02	12.057
2021 01 01 03	12.093
2021 01 01 04	12.103
2021 01 01 05	12.089
2021 01 01 06	12.051
2021 01 01 07	11.994
2021 01 01 08	11.929
2021 01 01 09	11.877
2021 01 01 10	11.863
2021 01 01 11	11.887
2021 01 01 12	11.939
2021 01 01 13	11.989
2021 01 01 14	12.03
2021 01 01 15	12.049
2021 01 01 16	12.035
2021 01 01 17	11.992
2021 01 01 18	11.93
2021 01 01 19	11.848
2021 01 01 20	11.761
2021 01 01 21	11.701
2021 01 01 22	11.676
2021 01 01 23	11.664
2021 01 02 00	11.685
2021 01 02 01	11.725
2021 01 02 02	11.792
2021 01 02 03	11.844
2021 01 02 04	11.856
2021 01 02 05	11.835
2021 01 02 06	11.782
2021 01 02 07	11.701
2021 01 02 08	11.602
2021 01 02 09	11.514
2021 01 02 10	11.459
2021 01 02 11	11.452
2021 01 02 12	11.485
2021 01 02 13	11.56
2021 01 02 14	11.657
2021 01 02 15	11.742
2021 01 02 16	11.795
2021 01 02 17	11.807
2021 01 02 18	11.78
2021 01 02 19	11.74
2021 01 02 20	11.693
2021 01 02 21	11.663
2021 01 02 22	11.657
2021 01 02 23	11.698
2021 01 03 00	11.726
2021 01 03 01	11.78
2021 01 03 02	11.859
2021 01 03 03	11.938
2021 01 03 04	12.001
2021 01 03 05	12.033
2021 01 03 06	12.03
2021 01 03 07	11.993
2021 01 03 08	11.934
2021 01 03 09	11.87
2021 01 03 10	11.822
2021 01 03 11	11.805
2021 01 03 12	11.807
2021 01 03 13	11.833
2021 01 03 14	11.873
2021 01 03 15	11.913
2021 01 03 16	11.935
2021 01 03 17	11.935
2021 01 03 18	11.917
2021 01 03 19	11.887
2021 01 03 20	11.846
2021 01 03 21	11.795
2021 01 03 22	11.749
2021 01 03 23	11.716
2021 01 04 00	11.715
2021 01 04 01	11.748
2021 01 04 02	11.808
2021 01 04 03	11.876
2021 01 04 04	11.931
2021 01 04 05	11.962
2021 01 04 06	11.966
2021 01 04 07	11.938
2021 01 04 08	11.887
2021 01 04 09	11.81
2021 01 04 10	11.722
2021 01 04 11	11.644
2021 01 04 12	11.594
2021 01 04 13	11.589
2021 01 04 14	11.642
2021 01 04 15	11.745
2021 01 04 16	11.844
2021 01 04 17	11.894
2021 01 04 18	11.905
2021 01 04 19	11.886
2021 01 04 20	11.845
2021 01 04 21	11.781
2021 01 04 22	11.707
2021 01 04 23	11.644
2021 01 05 00	11.614
2021 01 05 01	11.619
2021 01 05 02	11.661
2021 01 05 03	11.732
2021 01 05 04	11.8
2021 01 05 05	11.847
2021 01 05 06	11.868
2021 01 05 07	11.857
2021 01 05 08	11.818
2021 01 05 09	11.753
2021 01 05 10	11.672
2021 01 05 11	11.596
2021 01 05 12	11.542
2021 01 05 13	11.519
2021 01 05 14	11.525
2021 01 05 15	11.557
2021 01 05 16	11.603
2021 01 05 17	11.648
2021 01 05 18	11.688
2021 01 05 19	11.699
2021 01 05 20	11.653
2021 01 05 21	11.573
2021 01 05 22	11.473
2021 01 05 23	11.367
2021 01 06 00	11.377
2021 01 06 01	11.281
2021 01 06 02	11.223
2021 01 06 03	11.208
2021 01 06 04	11.225
2021 01 06 05	11.269
2021 01 06 06	11.332
2021 01 06 07	11.389
2021 01 06 08	11.398
2021 01 06 09	11.38
2021 01 06 10	11.35
2021 01 06 11	11.323
2021 01 06 12	11.307
2021 01 06 13	11.304
2021 01 06 14	11.322
2021 01 06 15	11.357
2021 01 06 16	11.404
2021 01 06 17	11.443
2021 01 06 18	11.452
2021 01 06 19	11.435
2021 01 06 20	11.405
2021 01 06 21	11.349
2021 01 06 22	11.296
2021 01 06 23	11.273
2021 01 07 00	11.227
2021 01 07 01	11.166
2021 01 07 02	11.123
2021 01 07 03	11.114
2021 01 07 04	11.136
2021 01 07 05	11.177
2021 01 07 06	11.223
2021 01 07 07	11.256
2021 01 07 08	11.272
2021 01 07 09	11.264
2021 01 07 10	11.223
2021 01 07 11	11.195
2021 01 07 12	11.179
2021 01 07 13	11.176
2021 01 07 14	11.191
2021 01 07 15	11.213
2021 01 07 16	11.242
2021 01 07 17	11.295
2021 01 07 18	11.369
2021 01 07 19	11.432
2021 01 07 20	11.467
2021 01 07 21	11.485
2021 01 07 22	11.476
2021 01 07 23	11.423
2021 01 08 00	11.338
2021 01 08 01	11.227
2021 01 08 02	11.097
2021 01 08 03	10.966
2021 01 08 04	10.853
2021 01 08 05	10.764
2021 01 08 06	10.706
2021 01 08 07	10.68
2021 01 08 08	10.657
2021 01 08 09	10.639
2021 01 08 10	10.63
2021 01 08 11	10.64
2021 01 08 12	10.675
2021 01 08 13	10.685
2021 01 08 14	10.686
2021 01 08 15	10.695
2021 01 08 16	10.72
2021 01 08 17	10.78
2021 01 08 18	10.847
2021 01 08 19	10.873
2021 01 08 20	10.838
2021 01 08 21	10.785
2021 01 08 22	10.74
2021 01 08 23	10.7
2021 01 09 00	10.655
2021 01 09 01	10.64
2021 01 09 02	10.674
2021 01 09 03	10.754
2021 01 09 04	10.847
2021 01 09 05	10.945
2021 01 09 06	11.045
2021 01 09 07	11.162
2021 01 09 08	11.296
2021 01 09 09	11.399
2021 01 09 10	11.492
2021 01 09 11	11.609
2021 01 09 12	11.723
2021 01 09 13	11.809
2021 01 09 14	11.871
2021 01 09 15	11.926
2021 01 09 16	11.979
2021 01 09 17	12.039
2021 01 09 18	12.105
2021 01 09 19	12.161
2021 01 09 20	12.209
2021 01 09 21	12.259
2021 01 09 22	12.312
2021 01 09 23	12.338
2021 01 10 00	12.314
2021 01 10 01	12.297
2021 01 10 02	12.302
2021 01 10 03	12.28
2021 01 10 04	12.235
2021 01 10 05	12.195
2021 01 10 06	12.189
2021 01 10 07	12.22
2021 01 10 08	12.28
2021 01 10 09	12.36
2021 01 10 10	12.423
2021 01 10 11	12.463
2021 01 10 12	12.486
2021 01 10 13	12.481
2021 01 10 14	12.444
2021 01 10 15	12.383
2021 01 10 16	12.307
2021 01 10 17	12.231
2021 01 10 18	12.185
2021 01 10 19	12.183
2021 01 10 20	12.228
2021 01 10 21	12.31
2021 01 10 22	12.399
2021 01 10 23	12.483
2021 01 11 00	12.518
2021 01 11 01	12.488
2021 01 11 02	12.422
2021 01 11 03	12.327
2021 01 11 04	12.215
2021 01 11 05	12.101
2021 01 11 06	12.0
2021 01 11 07	11.894
2021 01 11 08	11.845
2021 01 11 09	11.87
2021 01 11 10	11.956
2021 01 11 11	12.119
2021 01 11 12	12.237
2021 01 11 13	12.274
2021 01 11 14	12.237
2021 01 11 15	12.139
2021 01 11 16	11.984
2021 01 11 17	11.78
2021 01 11 18	11.575
2021 01 11 19	11.416
2021 01 11 20	11.358
2021 01 11 21	11.382
2021 01 11 22	11.455
2021 01 11 23	11.512
2021 01 12 00	11.517
2021 01 12 01	11.499
2021 01 12 02	11.46
2021 01 12 03	11.418
2021 01 12 04	11.374
2021 01 12 05	11.336
2021 01 12 06	11.331
2021 01 12 07	11.338
2021 01 12 08	11.347
2021 01 12 09	11.369
2021 01 12 10	11.43
2021 01 12 11	11.531
2021 01 12 12	11.632
2021 01 12 13	11.724
2021 01 12 14	11.792
2021 01 12 15	11.826
2021 01 12 16	11.826
2021 01 12 17	11.796
2021 01 12 18	11.755
2021 01 12 19	11.73
2021 01 12 20	11.74
2021 01 12 21	11.786
2021 01 12 22	11.872
2021 01 12 23	11.972
2021 01 13 00	11.98
2021 01 13 01	12.044
2021 01 13 02	12.046
2021 01 13 03	12.033
2021 01 13 04	12.003
2021 01 13 05	11.943
2021 01 13 06	11.858
2021 01 13 07	11.764
2021 01 13 08	11.688
2021 01 13 09	11.651
2021 01 13 10	11.68
2021 01 13 11	11.781
2021 01 13 12	11.961
2021 01 13 13	12.13
2021 01 13 14	12.239
2021 01 13 15	12.29
2021 01 13 16	12.264
2021 01 13 17	12.168
2021 01 13 18	12.019
2021 01 13 19	11.853
2021 01 13 20	11.766
2021 01 13 21	11.735
2021 01 13 22	11.715
2021 01 13 23	11.737
2021 01 14 00	11.794
2021 01 14 01	11.871
2021 01 14 02	11.945
2021 01 14 03	11.971
2021 01 14 04	11.959
2021 01 14 05	11.918
2021 01 14 06	11.85
2021 01 14 07	11.763
2021 01 14 08	11.687
2021 01 14 09	11.649
2021 01 14 10	11.663
2021 01 14 11	11.735
2021 01 14 12	11.833
2021 01 14 13	11.938
2021 01 14 14	12.033
2021 01 14 15	12.087
2021 01 14 16	12.091
2021 01 14 17	12.063
2021 01 14 18	12.015
2021 01 14 19	11.957
2021 01 14 20	11.901
2021 01 14 21	11.866
2021 01 14 22	11.86
2021 01 14 23	11.888
2021 01 15 00	11.939
2021 01 15 01	11.991
2021 01 15 02	12.023
2021 01 15 03	12.016
2021 01 15 04	11.993
2021 01 15 05	11.962
2021 01 15 06	11.914
2021 01 15 07	11.851
2021 01 15 08	11.782
2021 01 15 09	11.728
2021 01 15 10	11.712
2021 01 15 11	11.755
2021 01 15 12	11.86
2021 01 15 13	11.986
2021 01 15 14	12.111
2021 01 15 15	12.199
2021 01 15 16	12.233
2021 01 15 17	12.197
2021 01 15 18	12.117
2021 01 15 19	12.022
2021 01 15 20	11.909
2021 01 15 21	11.8
2021 01 15 22	11.713
2021 01 15 23	11.66
2021 01 16 00	11.639
2021 01 16 01	11.64
2021 01 16 02	11.653
2021 01 16 03	11.67
2021 01 16 04	11.676
2021 01 16 05	11.643
2021 01 16 06	11.574
2021 01 16 07	11.479
2021 01 16 08	11.368
2021 01 16 09	11.295
2021 01 16 10	11.309
2021 01 16 11	11.412
2021 01 16 12	11.568
2021 01 16 13	11.73
2021 01 16 14	11.872
2021 01 16 15	11.979
2021 01 16 16	12.037
2021 01 16 17	12.042
2021 01 16 18	12.005
2021 01 16 19	11.947
2021 01 16 20	11.881
2021 01 16 21	11.818
2021 01 16 22	11.79
2021 01 16 23	11.774
2021 01 17 00	11.77
2021 01 17 01	11.793
2021 01 17 02	11.831
2021 01 17 03	11.87
2021 01 17 04	11.899
2021 01 17 05	11.909
2021 01 17 06	11.899
2021 01 17 07	11.87
2021 01 17 08	11.831
2021 01 17 09	11.794
2021 01 17 10	11.778
2021 01 17 11	11.79
2021 01 17 12	11.828
2021 01 17 13	11.874
2021 01 17 14	11.925
2021 01 17 15	11.983
2021 01 17 16	12.029
2021 01 17 17	12.046
2021 01 17 18	12.045
2021 01 17 19	12.044
2021 01 17 20	12.024
2021 01 17 21	11.991
2021 01 17 22	11.951
2021 01 17 23	11.914
2021 01 18 00	11.902
2021 01 18 01	11.895
2021 01 18 02	11.89
2021 01 18 03	11.901
2021 01 18 04	11.915
